Wavelength,Composition,Intensity,Concentration
317.19532554257097,Composition_1,0.7377687003833681,0.0
318.1969949916528,Composition_1,0.7321839572786233,0.0
319.19866444073455,Composition_1,0.7407235396163514,0.0
320.20033388981636,Composition_1,0.7866268911707902,0.0
321.2020033388982,Composition_1,0.7923486798227043,0.0
322.20367278797994,Composition_1,0.7703958551590941,0.0
323.20534223706176,Composition_1,0.7841443562510009,0.0
324.2070116861436,Composition_1,0.816767881471542,0.0
325.2086811352254,Composition_1,0.7692910683283923,0.0
326.2103505843072,Composition_1,0.8099577549445283,0.0
327.21202003338897,Composition_1,0.8476399851009637,0.0
328.2136894824708,Composition_1,0.8519668264450793,0.0
329.2153589315526,Composition_1,0.7779441905519001,0.0
330.21702838063436,Composition_1,0.8051179937614282,0.0
331.21869782971623,Composition_1,0.8269175307009353,0.0
332.220367278798,Composition_1,0.7998209172126446,0.0
333.2220367278798,Composition_1,0.8151433198212323,0.0
334.2237061769616,Composition_1,0.8275440790576302,0.0
335.2253756260434,Composition_1,0.8596267803266102,0.0
336.2270450751252,Composition_1,0.8315293092766937,0.0
337.228714524207,Composition_1,0.8371382410128078,0.0
338.2303839732888,Composition_1,0.8429346358324925,0.0
339.23205342237065,Composition_1,0.8429672944160936,0.0
340.2337228714524,Composition_1,0.8315965818347744,0.0
341.23539232053423,Composition_1,0.8055574545695485,0.0
342.23706176961605,Composition_1,0.8432874108896447,0.0
343.2387312186978,Composition_1,0.8336520813073277,0.0
344.2404006677796,Composition_1,0.8001533726734029,0.0
345.24207011686144,Composition_1,0.8050512909030132,0.0
346.2437395659432,Composition_1,0.8326049849013099,0.0
347.2454090150251,Composition_1,0.8226768686557294,0.0
348.24707846410683,Composition_1,0.7914359465396499,0.0
349.24874791318865,Composition_1,0.795288109802957,0.0
350.25041736227047,Composition_1,0.792241214684958,0.0
351.2520868113522,Composition_1,0.8014622824496639,0.0
352.25375626043405,Composition_1,0.8077107560672159,0.0
353.25542570951586,Composition_1,0.7772631701437316,0.0
354.2570951585976,Composition_1,0.7921721962997993,0.0
355.2587646076795,Composition_1,0.7787235015575481,0.0
356.26043405676126,Composition_1,0.7574827147322922,0.0
357.2621035058431,Composition_1,0.7162686795358467,0.0
358.2637729549249,Composition_1,0.7160219532157976,0.0
359.26544240400665,Composition_1,0.7425215178080449,0.0
360.26711185308847,Composition_1,0.6843032611224434,0.0
361.2687813021703,Composition_1,0.7114214302671017,0.0
362.2704507512521,Composition_1,0.719304995849602,0.0
363.2721202003339,Composition_1,0.6923373662401947,0.0
364.2737896494157,Composition_1,0.6670099717085487,0.0
365.2754590984975,Composition_1,0.6516251560187254,0.0
366.2771285475793,Composition_1,0.6741859984516437,0.0
367.27879799666107,Composition_1,0.6564041017840747,0.0
368.28046744574294,Composition_1,0.6301843141310409,0.0
369.2821368948247,Composition_1,0.6459568946090685,0.0
370.2838063439065,Composition_1,0.6303364268223323,0.0
371.28547579298834,Composition_1,0.6374979103386309,0.0
372.2871452420701,Composition_1,0.6014132090004709,0.0
373.2888146911519,Composition_1,0.5750298480763899,0.0
374.29048414023373,Composition_1,0.5636151777068302,0.0
375.2921535893155,Composition_1,0.5158645592477313,0.0
376.29382303839736,Composition_1,0.5455909643835924,0.0
377.2954924874791,Composition_1,0.5302409650448597,0.0
378.29716193656094,Composition_1,0.49190148040536397,0.0
379.29883138564276,Composition_1,0.5059294060421433,0.0
380.3005008347245,Composition_1,0.5212291979001242,0.0
381.30217028380633,Composition_1,0.46761768668221976,0.0
382.30383973288815,Composition_1,0.45107898700427024,0.0
383.3055091819699,Composition_1,0.48038204980363974,0.0
384.3071786310518,Composition_1,0.4590258038268407,0.0
385.30884808013354,Composition_1,0.495683452865976,0.0
386.31051752921536,Composition_1,0.3962854397839145,0.0
387.3121869782972,Composition_1,0.42534589050737215,0.0
388.31385642737894,Composition_1,0.4056340848085162,0.0
389.31552587646075,Composition_1,0.3889871756011547,0.0
390.31719532554257,Composition_1,0.3946141074636604,0.0
391.31886477462433,Composition_1,0.3645380819618689,0.0
392.3205342237062,Composition_1,0.3152690951175632,0.0
393.32220367278796,Composition_1,0.32605719759280277,0.0
394.3238731218698,Composition_1,0.35945233843471125,0.0
395.3255425709516,Composition_1,0.34492255245448394,0.0
396.32721202003336,Composition_1,0.30350376657622485,0.0
397.32888146911523,Composition_1,0.31069452348737375,0.0
398.330550918197,Composition_1,0.346135914862849,0.0
399.3322203672788,Composition_1,0.2798515163870249,0.0
400.3338898163606,Composition_1,0.2704501053236428,0.0
401.3355592654424,Composition_1,0.2648930938140229,0.0
402.3372287145242,Composition_1,0.26381673870027245,0.0
403.338898163606,Composition_1,0.23549551934035662,0.0
404.3405676126878,Composition_1,0.2455956572458406,0.0
405.34223706176965,Composition_1,0.18579375651827607,0.0
406.3439065108514,Composition_1,0.2228194556019261,0.0
407.3455759599332,Composition_1,0.20872673517850943,0.0
408.34724540901504,Composition_1,0.19519844165311706,0.0
409.3489148580968,Composition_1,0.18208751398683642,0.0
410.3505843071786,Composition_1,0.17166237563768075,0.0
411.35225375626044,Composition_1,0.16004879619189946,0.0
412.3539232053422,Composition_1,0.12263915162313734,0.0
413.3555926544241,Composition_1,0.15653275788756563,0.0
414.35726210350583,Composition_1,0.17692269669348254,0.0
415.35893155258765,Composition_1,0.14159996908091696,0.0
416.36060100166947,Composition_1,0.1545300903679282,0.0
417.3622704507512,Composition_1,0.11394920097762225,0.0
418.36393989983304,Composition_1,0.10336827968444914,0.0
419.36560934891486,Composition_1,0.10859729612664472,0.0
420.3672787979966,Composition_1,0.09743155280913193,0.0
421.3689482470785,Composition_1,0.0888057002504754,0.0
422.37061769616025,Composition_1,0.11617985164119116,0.0
423.37228714524207,Composition_1,0.13767050022487543,0.0
424.3739565943239,Composition_1,0.0838472129337092,0.0
425.37562604340565,Composition_1,0.05862671549501031,0.0
426.3772954924875,Composition_1,0.10105533207015771,0.0
427.3789649415693,Composition_1,0.054833227846875957,0.0
428.3806343906511,Composition_1,0.05568948601334829,0.0
429.3823038397329,Composition_1,0.08522600870124207,0.0
430.3839732888147,Composition_1,0.06815491061273321,0.0
431.3856427378965,Composition_1,0.0540122165911423,0.0
432.3873121869783,Composition_1,0.06557281724381264,0.0
433.38898163606007,Composition_1,0.052618944991114774,0.0
434.39065108514194,Composition_1,0.09534643256179523,0.0
435.3923205342237,Composition_1,0.040930522163643554,0.0
436.3939899833055,Composition_1,0.03320802462911724,0.0
437.39565943238733,Composition_1,0.03953953349394611,0.0
438.3973288814691,Composition_1,0.03767890116842079,0.0
439.3989983305509,Composition_1,0.05526672830292424,0.0
440.4006677796327,Composition_1,0.0010644043327654243,0.0
441.4023372287145,Composition_1,0.047074397617352756,0.0
442.40400667779636,Composition_1,0.02550018168336904,0.0
443.4056761268781,Composition_1,0.04974357432966387,0.0
444.40734557595994,Composition_1,0.031240655789857644,0.0
445.40901502504175,Composition_1,0.04065506632868559,0.0
446.4106844741235,Composition_1,0.02063812480831234,0.0
447.41235392320533,Composition_1,0.03550510960229158,0.0
448.41402337228715,Composition_1,0.058388313708786464,0.0
449.4156928213689,Composition_1,0.008782542840868319,0.0
450.4173622704508,Composition_1,0.01996024043365074,0.0
451.41903171953254,Composition_1,0.010995644140217907,0.0
452.42070116861436,Composition_1,0.051271071025617274,0.0
453.4223706176962,Composition_1,0.009496307190141802,0.0
454.42404006677793,Composition_1,0.002354022463955118,0.0
455.42570951585975,Composition_1,0.004340935876498985,0.0
456.42737896494157,Composition_1,0.01215356509166133,0.0
457.4290484140234,Composition_1,-0.001980873352069699,0.0
458.4307178631052,Composition_1,0.005598556498771577,0.0
459.43238731218696,Composition_1,0.015244171672306166,0.0
460.4340567612688,Composition_1,0.008974822150969914,0.0
461.4357262103506,Composition_1,0.027151617693686125,0.0
462.4373956594324,Composition_1,0.0034100163662974326,0.0
463.43906510851417,Composition_1,0.005028584015533377,0.0
464.440734557596,Composition_1,0.013907769674195592,0.0
465.4424040066778,Composition_1,0.05278790192691636,0.0
466.4440734557596,Composition_1,-0.00841753978112485,0.0
467.4457429048414,Composition_1,0.045285175044392126,0.0
468.4474123539232,Composition_1,-0.017347076599983684,0.0
469.449081803005,Composition_1,0.010447142551062532,0.0
470.45075125208683,Composition_1,-0.0013467801306041782,0.0
471.4524207011686,Composition_1,-0.011263099112429302,0.0
472.4540901502504,Composition_1,0.01865207840374397,0.0
473.4557595993322,Composition_1,0.01632106275454006,0.0
474.45742904841404,Composition_1,-0.005625420698619268,0.0
475.4590984974958,Composition_1,-0.038177817906866446,0.0
476.4607679465776,Composition_1,-0.004983593864166984,0.0
477.46243739565944,Composition_1,0.005940235494868929,0.0
478.46410684474125,Composition_1,0.0029495239653551846,0.0
479.465776293823,Composition_1,0.017806214692439627,0.0
480.46744574290483,Composition_1,0.04114869596503176,0.0
481.46911519198665,Composition_1,0.010560727256024454,0.0
482.47078464106846,Composition_1,0.013458069029299614,0.0
483.4724540901502,Composition_1,0.004898975884247474,0.0
484.47412353923204,Composition_1,0.02522900027723017,0.0
485.47579298831386,Composition_1,0.012264716199964987,0.0
486.4774624373957,Composition_1,0.016485979732720566,0.0
487.47913188647743,Composition_1,0.03756014734406324,0.0
488.48080133555925,Composition_1,0.005807153791262296,0.0
489.48247078464107,Composition_1,-0.004256649370919486,0.0
490.4841402337229,Composition_1,0.009991579370007516,0.0
491.4858096828047,Composition_1,0.023701337831858342,0.0
492.48747913188646,Composition_1,0.010922697317382038,0.0
493.4891485809683,Composition_1,0.02203107830276434,0.0
494.4908180300501,Composition_1,-0.012631037675702169,0.0
495.4924874791319,Composition_1,-0.016677502338263726,0.0
496.49415692821367,Composition_1,-0.010275683887743598,0.0
497.4958263772955,Composition_1,-0.024776909913961826,0.0
498.4974958263773,Composition_1,0.0027268205597531297,0.0
499.4991652754591,Composition_1,-0.00812549314587449,0.0
500.5008347245409,Composition_1,0.025037209937786752,0.0
501.5025041736227,Composition_1,-0.02543004222091403,0.0
502.5041736227045,Composition_1,0.03145758564906085,0.0
503.50584307178633,Composition_1,-0.019297212759042497,0.0
504.5075125208681,Composition_1,-0.024467419111951463,0.0
505.5091819699499,Composition_1,-0.016222898619628643,0.0
506.5108514190317,Composition_1,0.03927098514469488,0.0
507.51252086811354,Composition_1,-0.00057892440793363,0.0
508.5141903171953,Composition_1,0.010790850430547472,0.0
509.5158597662771,Composition_1,-0.0034945254955853883,0.0
510.51752921535893,Composition_1,-0.0016354349952518346,0.0
511.51919866444075,Composition_1,-0.009967112391366264,0.0
512.5208681135225,Composition_1,0.0011511150595494386,0.0
513.5225375626044,Composition_1,0.010015260401806147,0.0
514.5242070116861,Composition_1,0.033677571182262674,0.0
515.5258764607679,Composition_1,-0.03738864570639207,0.0
516.5275459098498,Composition_1,0.032307389600610185,0.0
517.5292153589315,Composition_1,0.010641340065077885,0.0
518.5308848080133,Composition_1,-0.007281157132179085,0.0
519.5325542570952,Composition_1,-0.010887656626280781,0.0
520.5342237061769,Composition_1,0.020933722380566292,0.0
521.5358931552587,Composition_1,0.00463379837343055,0.0
522.5375626043406,Composition_1,-0.03063249020698977,0.0
523.5392320534224,Composition_1,0.0073053045208188,0.0
524.5409015025042,Composition_1,0.02292691272565633,0.0
525.542570951586,Composition_1,0.017192771486124,0.0
526.5442404006678,Composition_1,-0.012505294987628878,0.0
527.5459098497496,Composition_1,-0.02681154739232943,0.0
528.5475792988314,Composition_1,-0.006493808192496013,0.0
529.5492487479132,Composition_1,0.06510270302222838,0.0
530.550918196995,Composition_1,-0.030879369785012097,0.0
531.5525876460767,Composition_1,-0.016836245978937917,0.0
532.5542570951586,Composition_1,0.00785735604265787,0.0
533.5559265442404,Composition_1,-0.0024757294060181907,0.0
534.5575959933221,Composition_1,-0.00399088875832622,0.0
535.559265442404,Composition_1,0.040506222041726096,0.0
536.5609348914859,Composition_1,-0.017054659968315834,0.0
537.5626043405675,Composition_1,-0.00027620545876582363,0.0
538.5642737896494,Composition_1,0.00404653804845128,0.0
539.5659432387313,Composition_1,-0.01608725523246301,0.0
540.567612687813,Composition_1,-0.028806391984924774,0.0
541.5692821368948,Composition_1,0.005392285775669832,0.0
542.5709515859767,Composition_1,0.036278611095343284,0.0
543.5726210350584,Composition_1,0.00809635358431083,0.0
544.5742904841402,Composition_1,0.0018056257175854949,0.0
545.5759599332221,Composition_1,0.0016583168346444965,0.0
546.5776293823038,Composition_1,-0.005165062342959319,0.0
547.5792988313856,Composition_1,0.023672567974449974,0.0
548.5809682804675,Composition_1,-0.010106254424680794,0.0
549.5826377295492,Composition_1,-0.027133413077429207,0.0
550.584307178631,Composition_1,-0.03163104404428324,0.0
551.5859766277129,Composition_1,0.00158198150294315,0.0
552.5876460767947,Composition_1,0.021215443063210847,0.0
553.5893155258765,Composition_1,0.004751114493653326,0.0
554.5909849749582,Composition_1,-0.006346129973651831,0.0
555.5926544240401,Composition_1,0.009169926324541763,0.0
556.5943238731219,Composition_1,0.0037252183343341977,0.0
557.5959933222036,Composition_1,0.016524666611026743,0.0
558.5976627712855,Composition_1,0.026530833589133152,0.0
559.5993322203673,Composition_1,-0.01908713643765514,0.0
560.601001669449,Composition_1,-0.046791344534024615,0.0
561.6026711185309,Composition_1,-0.0070302194606654015,0.0
562.6043405676127,Composition_1,-0.020386374914216628,0.0
563.6060100166944,Composition_1,0.016639563314394763,0.0
564.6076794657763,Composition_1,-0.014486324752441576,0.0
565.6093489148582,Composition_1,-0.03751526435196179,0.0
566.6110183639398,Composition_1,-0.011483758245833463,0.0
567.6126878130217,Composition_1,-0.02983924899791046,0.0
568.6143572621036,Composition_1,0.03180336262950606,0.0
569.6160267111853,Composition_1,0.009433021577180293,0.0
570.6176961602671,Composition_1,0.01295132200285189,0.0
571.619365609349,Composition_1,0.010720670590272012,0.0
572.6210350584307,Composition_1,0.016803545562823242,0.0
573.6227045075125,Composition_1,0.022666947495519466,0.0
574.6243739565944,Composition_1,-0.010794813695179772,0.0
575.6260434056761,Composition_1,-0.028399151013907834,0.0
576.6277128547579,Composition_1,-0.01693860348430383,0.0
577.6293823038397,Composition_1,-0.0009049303139246977,0.0
578.6310517529215,Composition_1,-0.05128678543707783,0.0
579.6327212020033,Composition_1,0.02285456488386776,0.0
580.6343906510851,Composition_1,-0.03793490328577645,0.0
581.636060100167,Composition_1,0.01198190230198963,0.0
582.6377295492487,Composition_1,-0.0033613846574038187,0.0
583.6393989983305,Composition_1,0.005703533552033014,0.0
584.6410684474124,Composition_1,-0.009438371316292354,0.0
585.6427378964942,Composition_1,0.004344149971798823,0.0
586.6444073455759,Composition_1,-0.009437532766508385,0.0
587.6460767946578,Composition_1,-0.011123607550452918,0.0
588.6477462437396,Composition_1,-0.017944713307713713,0.0
589.6494156928213,Composition_1,0.030516610684317425,0.0
590.6510851419032,Composition_1,0.007338198333254582,0.0
591.652754590985,Composition_1,0.004189945898698513,0.0
592.6544240400667,Composition_1,-0.01751122828299225,0.0
593.6560934891486,Composition_1,-0.004696960208340547,0.0
594.6577629382305,Composition_1,-0.019744578569846502,0.0
595.6594323873121,Composition_1,-0.009823265754197532,0.0
596.661101836394,Composition_1,-0.024182443631409867,0.0
597.6627712854759,Composition_1,0.03178288623145753,0.0
598.6644407345576,Composition_1,-0.0151381187182304,0.0
599.6661101836394,Composition_1,-0.017501573793874025,0.0
600.6677796327212,Composition_1,-0.02651220321699983,0.0
601.669449081803,Composition_1,-0.015424107258625686,0.0
602.6711185308848,Composition_1,-0.009897866854640799,0.0
603.6727879799666,Composition_1,-0.0009895895974705623,0.0
604.6744574290484,Composition_1,-0.012906442931425333,0.0
605.6761268781302,Composition_1,-0.03201221910530317,0.0
606.677796327212,Composition_1,-0.030291495953786673,0.0
607.6794657762938,Composition_1,0.013593194174331878,0.0
608.6811352253756,Composition_1,-0.0024557743052116593,0.0
609.6828046744574,Composition_1,0.012977865405730335,0.0
610.6844741235393,Composition_1,0.015605503785455024,0.0
611.686143572621,Composition_1,0.0030215996682998046,0.0
612.6878130217028,Composition_1,-0.02463461498659434,0.0
613.6894824707847,Composition_1,0.0037916987139291042,0.0
614.6911519198665,Composition_1,0.0279919332224275,0.0
615.6928213689482,Composition_1,-0.008948560258646465,0.0
616.6944908180301,Composition_1,0.0068123052190060445,0.0
617.6961602671118,Composition_1,-0.00027555894058777056,0.0
618.6978297161936,Composition_1,0.027447556071336292,0.0
619.6994991652755,Composition_1,-0.013555721740306191,0.0
620.7011686143572,Composition_1,0.0230706375419214,0.0
621.702838063439,Composition_1,-0.007500212480829904,0.0
622.7045075125209,Composition_1,-0.013882918996553546,0.0
623.7061769616028,Composition_1,0.002197201523398819,0.0
624.7078464106844,Composition_1,0.006849138413254146,0.0
625.7095158597663,Composition_1,0.03823059217525872,0.0
626.7111853088481,Composition_1,0.006390751615604259,0.0
627.7128547579299,Composition_1,0.0038655612693971027,0.0
628.7145242070117,Composition_1,0.031922858905491985,0.0
629.7161936560935,Composition_1,0.012021078907482746,0.0
630.7178631051753,Composition_1,-0.012885503583680845,0.0
631.7195325542571,Composition_1,0.027119407722807864,0.0
632.7212020033389,Composition_1,-0.014792375374517332,0.0
633.7228714524207,Composition_1,-0.012984945554787415,0.0
634.7245409015025,Composition_1,-0.016970413977721477,0.0
635.7262103505843,Composition_1,-0.01872490055708923,0.0
636.7278797996661,Composition_1,0.006663465903940018,0.0
637.7295492487478,Composition_1,-0.005158043284849437,0.0
638.7312186978297,Composition_1,-0.06956338426765843,0.0
639.7328881469116,Composition_1,-0.005365261234719258,0.0
640.7345575959932,Composition_1,-0.010358245112518736,0.0
641.7362270450751,Composition_1,0.01785650728899961,0.0
642.737896494157,Composition_1,-0.011265172226666793,0.0
643.7395659432387,Composition_1,0.050785155826351944,0.0
644.7412353923205,Composition_1,0.02793587157719655,0.0
645.7429048414024,Composition_1,-0.007798207818692192,0.0
646.7445742904841,Composition_1,0.022992461577922375,0.0
647.7462437395659,Composition_1,0.010504234254875592,0.0
648.7479131886478,Composition_1,0.004669315930489945,0.0
649.7495826377295,Composition_1,0.016053045112889554,0.0
650.7512520868113,Composition_1,0.0010814174858296808,0.0
651.7529215358932,Composition_1,0.004807023122067964,0.0
652.754590984975,Composition_1,0.01646705032601256,0.0
653.7562604340567,Composition_1,0.04104905483527168,0.0
654.7579298831386,Composition_1,0.0050238994446955695,0.0
655.7595993322204,Composition_1,-0.009075933299191088,0.0
656.7612687813022,Composition_1,-0.04058461710166962,0.0
657.762938230384,Composition_1,0.03922606943944788,0.0
658.7646076794658,Composition_1,-0.005264834251293336,0.0
659.7662771285476,Composition_1,0.010696185801746751,0.0
660.7679465776293,Composition_1,0.03811814473864089,0.0
661.7696160267112,Composition_1,0.004552046418693815,0.0
662.771285475793,Composition_1,-0.0038934052374798057,0.0
663.7729549248747,Composition_1,0.02839345955093285,0.0
664.7746243739566,Composition_1,0.009214741351326492,0.0
665.7762938230384,Composition_1,0.011722112094507915,0.0
666.7779632721201,Composition_1,-0.03046321740940213,0.0
667.779632721202,Composition_1,0.024118304144879123,0.0
668.7813021702839,Composition_1,0.007511761359855613,0.0
669.7829716193655,Composition_1,-0.02743178759444369,0.0
670.7846410684474,Composition_1,0.009701882232281045,0.0
671.7863105175293,Composition_1,-0.04125051347822214,0.0
672.787979966611,Composition_1,0.04683950405027053,0.0
673.7896494156928,Composition_1,-0.022037095999626447,0.0
674.7913188647747,Composition_1,0.03223585531437596,0.0
675.7929883138564,Composition_1,-0.0162591109623671,0.0
676.7946577629382,Composition_1,0.011204514219419315,0.0
677.7963272120201,Composition_1,-0.01824256513218592,0.0
678.7979966611018,Composition_1,0.01994230443795974,0.0
679.7996661101836,Composition_1,-0.004706374838142293,0.0
680.8013355592655,Composition_1,0.009355590924156451,0.0
681.8030050083473,Composition_1,0.00030128763158175176,0.0
682.804674457429,Composition_1,-0.02731329572967159,0.0
683.8063439065108,Composition_1,0.010082137193811938,0.0
684.8080133555927,Composition_1,-0.010064749713313932,0.0
685.8096828046745,Composition_1,0.02090625586015306,0.0
686.8113522537562,Composition_1,-0.004717196163012848,0.0
687.8130217028381,Composition_1,-0.0015352781805660746,0.0
688.8146911519199,Composition_1,0.033658529287459195,0.0
689.8163606010016,Composition_1,0.04763273589015939,0.0
690.8180300500835,Composition_1,0.015720679114241964,0.0
691.8196994991653,Composition_1,-0.005742801948467454,0.0
692.821368948247,Composition_1,-0.007493226567122672,0.0
693.8230383973289,Composition_1,-0.01637353970637143,0.0
694.8247078464107,Composition_1,-0.012504763671070994,0.0
695.8263772954924,Composition_1,-0.005472194870079256,0.0
696.8280467445743,Composition_1,0.039285059339898086,0.0
697.8297161936562,Composition_1,-0.003944433417070401,0.0
698.8313856427378,Composition_1,-0.02452106008396199,0.0
699.8330550918197,Composition_1,0.000833305342507706,0.0
700.8347245409016,Composition_1,0.0035625685152213303,0.0
701.8363939899833,Composition_1,0.0007127091970091504,0.0
702.8380634390651,Composition_1,0.015993824451704178,0.0
703.839732888147,Composition_1,0.0013801102271806885,0.0
704.8414023372287,Composition_1,0.015374549842946594,0.0
705.8430717863105,Composition_1,-0.015606867081154288,0.0
706.8447412353923,Composition_1,0.03561458876290447,0.0
707.8464106844741,Composition_1,0.005049595766871709,0.0
708.8480801335559,Composition_1,0.008004379408140763,0.0
709.8497495826377,Composition_1,-0.01569023787626604,0.0
710.8514190317195,Composition_1,0.009436539825327925,0.0
711.8530884808013,Composition_1,0.013021301133406084,0.0
